2.0e-2,4.2,4.2
2.1e-2,4.61,4.620000000000001
2.2e-2,5.02,5.06
2.3e-2,5.43,5.52
2.4e-2,5.84,6.0
2.5e-2,6.25,6.5
2.6000000000000002e-2,6.660000000000001,7.020000000000001
2.7e-2,7.07,7.56
2.8e-2,7.48,8.120000000000001
2.9e-2,7.890000000000001,8.700000000000001
3.0e-2,8.3,9.3
3.1e-2,8.71,9.92
3.2e-2,9.120000000000001,10.559999999999999
3.3e-2,9.530000000000001,11.22
3.4e-2,9.940000000000001,11.900000000000002
3.5e-2,10.350000000000001,12.600000000000001
3.6000000000000004e-2,10.760000000000002,13.320000000000004
3.7000000000000005e-2,11.170000000000002,14.060000000000002
3.8000000000000006e-2,11.580000000000002,14.820000000000004
3.9e-2,11.99,15.600000000000001
4.0e-2,12.399999999999999,16.4
4.1e-2,12.810000000000002,17.220000000000002
4.1999999999999996e-2,13.219999999999999,18.059999999999995
4.3e-2,13.629999999999999,18.919999999999995
4.4e-2,14.04,19.799999999999997
4.5e-2,14.45,20.7
4.6e-2,14.86,21.62
4.7e-2,15.27,22.56
4.8e-2,15.68,23.52
4.9e-2,16.09,24.5
5.0e-2,16.5,25.500000000000004
5.1000000000000004e-2,16.91,26.52
5.2000000000000005e-2,17.32,27.56
5.3000000000000005e-2,17.73,28.62
5.4000000000000006e-2,18.14,29.7
5.500000000000001e-2,18.55,30.8
5.600000000000001e-2,18.96,31.920000000000005
5.6999999999999995e-2,19.369999999999997,33.059999999999995
5.7999999999999996e-2,19.779999999999998,34.21999999999999
5.9e-2,20.189999999999998,35.39999999999999
6.0e-2,20.599999999999998,36.599999999999994
6.1e-2,21.009999999999998,37.81999999999999
6.2e-2,21.419999999999998,39.06
6.3e-2,21.83,40.32
6.4e-2,22.24,41.6
6.5e-2,22.65,42.900000000000006
6.6e-2,23.06,44.22
6.7e-2,23.47,45.56
6.8e-2,23.88,46.92
6.9e-2,24.29,48.30000000000001
7.0e-2,24.7,49.7
7.100000000000001e-2,25.11,51.120000000000005
7.200000000000001e-2,25.52,52.56000000000001
7.3e-2,25.929999999999996,54.01999999999999
7.4e-2,26.339999999999996,55.49999999999999
7.5e-2,26.749999999999996,57.0
7.6e-2,27.159999999999997,58.519999999999996
7.7e-2,27.569999999999997,60.059999999999995
7.8e-2,27.979999999999997,61.61999999999999
7.9e-2,28.389999999999997,63.199999999999996
8.0e-2,28.799999999999997,64.8
